timestamp,device_id,pipe_stage,pipe_age,pipe_diameter,pipe_length,pipe_pressure,flux,bury_depth,caliber,status,fault_type
2024-01-01 03:55:00,PP_000,1,19.489860192627706,432.2358682961582,189.36343009908782,6.029412896037123,147.73818809166355,1.8635398666667313,100,normal,
2024-01-01 04:00:00,PP_000,1,19.489860192627706,438.74886902041777,189.36343009908782,6.120265075227036,149.9643312616758,1.8635398666667313,100,normal,
2024-01-01 04:05:00,PP_000,1,19.489860192627706,467.0077043280594,189.36343009908782,6.514457687474894,159.62319909786183,1.8635398666667313,100,normal,
2024-01-01 04:10:00,PP_000,1,19.489860192627706,435.68487938632364,189.36343009908782,6.077524386709088,148.9170598293972,1.8635398666667313,100,normal,
2024-01-01 04:15:00,PP_000,1,19.489860192627706,484.3663952162202,189.36343009908782,6.756600282239118,165.55639837067875,1.8635398666667313,100,normal,
2024-01-01 04:20:00,PP_000,1,19.489860192627706,444.79650485267985,189.36343009908782,6.204625712906908,152.0314127457243,1.8635398666667313,100,normal,
2024-01-01 04:25:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,4.245558237045047,222.9183215894364,1.8635398666667313,100,fault,漏水
2024-01-01 04:30:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,1.213016639155728,44.58366431788728,1.8635398666667313,100,fault,泵损坏
2024-01-01 04:35:00,PP_000,1,19.489860192627706,435.7539498456843,189.36343009908782,6.078487875278525,148.94066810734236,1.8635398666667313,100,normal,
2024-01-01 04:40:00,PP_000,1,19.489860192627706,465.79388919150836,189.36343009908782,6.497525745508636,159.20831717318683,1.8635398666667313,100,normal,
2024-01-01 04:45:00,PP_000,1,19.489860192627706,456.234626979798,189.36343009908782,6.364180174066158,155.94096205011883,1.8635398666667313,100,normal,
2024-01-01 04:50:00,PP_000,1,19.489860192627706,448.0270137647061,189.36343009908782,6.249689238457703,153.13560045499077,1.8635398666667313,100,normal,
2024-01-01 04:55:00,PP_000,1,19.489860192627706,421.91948150349293,189.36343009908782,5.8855059227139765,144.2120478423383,1.8635398666667313,100,normal,
2024-01-01 05:00:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,11.523658071979414,252.64076446802792,1.8635398666667313,100,fault,密封失效
2024-01-01 05:05:00,PP_000,1,19.489860192627706,431.7208545390175,189.36343009908782,6.022228784729608,147.56215642723419,1.8635398666667313,100,normal,
2024-01-01 05:10:00,PP_000,1,19.489860192627706,441.89066195375284,189.36343009908782,6.16409106982485,151.03819585593033,1.8635398666667313,100,normal,
2024-01-01 05:15:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,2.426033278311456,74.3061071964788,1.8635398666667313,100,fault,供水不足
2024-01-01 05:20:00,PP_000,1,19.489860192627706,388.8879134532248,189.36343009908782,5.424736752483629,132.92186030466405,1.8635398666667313,100,normal,
2024-01-01 05:25:00,PP_000,1,19.489860192627706,461.1938195149785,189.36343009908782,6.433357726459984,157.63601369503058,1.8635398666667313,100,normal,
2024-01-01 05:30:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,0.606508319577864,297.2244287859152,1.8635398666667313,100,fault,管道破裂
2024-01-01 05:35:00,PP_000,1,19.489860192627706,470.6079848865972,189.36343009908782,6.564679290125708,160.8537747287939,1.8635398666667313,100,normal,
2024-01-01 05:40:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,1.8195249587335915,-29.722442878591522,1.8635398666667313,100,fault,回流现象
2024-01-01 05:45:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,9.097624793667958,44.58366431788728,1.8635398666667313,100,fault,堵塞
2024-01-01 05:50:00,PP_000,1,19.489860192627706,431.3726331154545,189.36343009908782,6.0173713194059095,147.4431343701923,1.8635398666667313,100,normal,
2024-01-01 05:55:00,PP_000,1,19.489860192627706,440.8451401034368,189.36343009908782,6.149506711168468,150.68083656415104,1.8635398666667313,100,normal,
2024-01-01 06:00:00,PP_000,1,19.489860192627706,420.28400643229963,189.36343009908782,5.862692095337106,143.65304258291908,1.8635398666667313,100,normal,
2024-01-01 06:05:00,PP_000,1,19.489860192627706,430.9446846454903,189.36343009908782,6.011401712964378,147.29686161453617,1.8635398666667313,100,normal,
2024-01-01 06:10:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,1.8195249587335915,-29.722442878591522,1.8635398666667313,100,fault,回流现象
2024-01-01 06:15:00,PP_000,1,19.489860192627706,480.6622972873923,189.36343009908782,6.7049304939166054,164.2903379701935,1.8635398666667313,100,normal,
2024-01-01 06:20:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,2.426033278311456,74.3061071964788,1.8635398666667313,100,fault,供水不足
2024-01-01 06:25:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,6.065083195778639,133.75099295366186,1.8635398666667313,100,fault,水质问题
2024-01-01 06:30:00,PP_000,1,19.489860192627706,404.7715234657154,189.36343009908782,5.6463029159361176,138.35087704233126,1.8635398666667313,100,normal,
2024-01-01 06:35:00,PP_000,1,19.489860192627706,416.28427691517646,189.36343009908782,5.806898436133704,142.28593532723053,1.8635398666667313,100,normal,
2024-01-01 06:40:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,10.310641432823687,222.9183215894364,1.8635398666667313,100,fault,阀门损坏
2024-01-01 06:45:00,PP_000,1,19.489860192627706,442.7780885356097,189.36343009908782,6.17647010097288,151.341518196542,1.8635398666667313,100,normal,
2024-01-01 06:50:00,PP_000,1,19.489860192627706,428.2634110122396,189.36343009908782,5.973999666979965,146.3804024832847,1.8635398666667313,100,normal,
2024-01-01 06:55:00,PP_000,1,19.489860192627706,431.71907799291887,189.36343009908782,6.022204003051956,147.56154920390796,1.8635398666667313,100,normal,
2024-01-01 07:00:00,PP_000,1,19.489860192627706,405.9367736243949,189.36343009908782,5.662557407636556,138.74915946113063,1.8635398666667313,100,normal,
2024-01-01 07:05:00,PP_000,1,19.489860192627706,408.0754745597517,189.36343009908782,5.6923909127809535,139.48016728402388,1.8635398666667313,100,normal,
2024-01-01 07:10:00,PP_000,1,19.489860192627706,450.06661330669874,189.36343009908782,6.278140342781178,153.83273542889836,1.8635398666667313,100,normal,
2024-01-01 07:15:00,PP_000,1,19.489860192627706,411.3201168798375,189.36343009908782,5.737651590301471,140.5891857911288,1.8635398666667313,100,normal,
2024-01-01 07:20:00,PP_000,1,19.489860192627706,417.6813900231106,189.36343009908782,5.826387267135643,142.7634684850847,1.8635398666667313,100,normal,
2024-01-01 07:25:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,3.639049917467183,104.02855007507033,1.8635398666667313,100,fault,管道沉积
2024-01-01 07:30:00,PP_000,1,19.489860192627706,462.60134660644604,189.36343009908782,6.452991825847129,158.1171063516929,1.8635398666667313,100,normal,
2024-01-01 07:35:00,PP_000,1,19.489860192627706,455.60360907734236,189.36343009908782,6.355377879398447,155.72528017732634,1.8635398666667313,100,normal,
2024-01-01 07:40:00,PP_000,1,19.489860192627706,434.09190913430405,189.36343009908782,6.055303474274422,148.37258271405506,1.8635398666667313,100,normal,
2024-01-01 07:45:00,PP_000,1,19.489860192627706,434.7929967010302,189.36343009908782,10.310641432823687,222.9183215894364,1.8635398666667313,100,fault,阀门损坏
2024-01-01 07:50:00,PP_000,1,19.489860192627706,451.8301838174019,189.36343009908782,6.302741019310455,154.43552370015,1.8635398666667313,100,normal,
2024-01-01 07:55:00,PP_000,1,19.489860192627706,455.3999532855521,189.36343009908782,6.3525370118364535,155.65567064262467,1.8635398666667313,100,normal,
2024-01-01 08:00:00,PP_000,1,19.489860192627706,475.20726145249205,189.36343009908782,6.628836245790127,162.42580712179324,1.8635398666667313,100,normal,
2024-01-01 08:05:00,PP_000,1,19.489860192627706,440.9533412196122,189.36343009908782,6.15101604728119,150.71781969772636,1.8635398666667313,100,normal,
2024-01-01 08:10:00,PP_000,1,19.489860192627706,388.2213983321457,189.36343009908782,5.415439294402976,132.69404548514876,1.8635398666667313,100,normal,
2024-01-01 08:15:00,PP_000,1,19.489860192627706,429.4797003941543,189.36343009908782,5.990966123080744,146.7961301048436,1.8635398666667313,100,normal,
2024-01-01 00:00:00,PP_001,5,30.687599880335622,83.3171667315589,34.72406515896972,3.522287841418465,77.26035406681024,1.1681440893675339,50,normal,
2024-01-01 00:05:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,2.8004288312496564,131.6284022420986,1.1681440893675339,50,fault,漏水
2024-01-01 00:10:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,7.201102708927688,140.4036290582385,1.1681440893675339,50,fault,接头失效
2024-01-01 00:15:00,PP_001,5,30.687599880335622,81.99692327784739,34.72406515896972,3.4664736839387325,76.03608683966384,1.1681440893675339,50,normal,
2024-01-01 00:20:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,1.600245046428375,43.87613408069953,1.1681440893675339,50,fault,供水不足
2024-01-01 00:25:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,7.601163970534781,149.1788558743784,1.1681440893675339,50,fault,密封失效
2024-01-01 00:30:00,PP_001,5,30.687599880335622,91.07620615183957,34.72406515896972,3.850306319281435,84.45534348310488,1.1681440893675339,50,normal,
2024-01-01 00:35:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,7.201102708927688,140.4036290582385,1.1681440893675339,50,fault,接头失效
2024-01-01 00:40:00,PP_001,5,30.687599880335622,97.88305955136138,34.72406515896972,4.138070508919584,90.76736685545902,1.1681440893675339,50,normal,
2024-01-01 00:45:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,1.600245046428375,43.87613408069953,1.1681440893675339,50,fault,供水不足
2024-01-01 00:50:00,PP_001,5,30.687599880335622,97.38168708075978,34.72406515896972,4.116874659054552,90.30244208523926,1.1681440893675339,50,normal,
2024-01-01 00:55:00,PP_001,5,30.687599880335622,93.95394992380174,34.72406515896972,3.9719648237209606,87.12388721133442,1.1681440893675339,50,normal,
2024-01-01 01:00:00,PP_001,5,30.687599880335622,93.86586051494595,34.72406515896972,3.9682407862153384,87.04220153736446,1.1681440893675339,50,normal,
2024-01-01 01:05:00,PP_001,5,30.687599880335622,97.58705616721937,34.72406515896972,4.125556771812545,90.49288169038532,1.1681440893675339,50,normal,
2024-01-01 01:10:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,4.000612616070938,78.97704134525915,1.1681440893675339,50,fault,水质问题
2024-01-01 01:15:00,PP_001,5,30.687599880335622,89.32349870264403,34.72406515896972,3.7762094628946152,82.83005060034667,1.1681440893675339,50,normal,
2024-01-01 01:20:00,PP_001,5,30.687599880335622,98.29251060621613,34.72406515896972,4.1553803206756355,91.14705251583474,1.1681440893675339,50,normal,
2024-01-01 01:25:00,PP_001,5,30.687599880335622,88.45505626269728,34.72406515896972,3.739495489446001,82.02474032601737,1.1681440893675339,50,normal,
2024-01-01 01:30:00,PP_001,5,30.687599880335622,97.47138245909683,34.72406515896972,4.120666589972774,90.38561698136607,1.1681440893675339,50,normal,
2024-01-01 01:35:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,1.2001837848212813,-17.55045363227981,1.1681440893675339,50,fault,回流现象
2024-01-01 01:40:00,PP_001,5,30.687599880335622,92.69601000022908,34.72406515896972,3.918784588820383,85.95739430593912,1.1681440893675339,50,normal,
2024-01-01 01:45:00,PP_001,5,30.687599880335622,95.8867408771558,34.72406515896972,4.053674828298251,88.91617227396004,1.1681440893675339,50,normal,
2024-01-01 01:50:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,1.600245046428375,43.87613408069953,1.1681440893675339,50,fault,供水不足
2024-01-01 01:55:00,PP_001,5,30.687599880335622,101.75507192875749,34.72406515896972,4.30176237043794,94.35789998283408,1.1681440893675339,50,normal,
2024-01-01 02:00:00,PP_001,5,30.687599880335622,91.83738718021867,34.72406515896972,3.8824857462417435,85.16118980587994,1.1681440893675339,50,normal,
2024-01-01 02:05:00,PP_001,5,30.687599880335622,101.93741455796057,34.72406515896972,4.3094710246206205,94.52698705871958,1.1681440893675339,50,normal,
2024-01-01 02:10:00,PP_001,5,30.687599880335622,103.64532798773783,34.72406515896972,4.381674184472203,96.11074226159627,1.1681440893675339,50,normal,
2024-01-01 02:15:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,7.601163970534781,149.1788558743784,1.1681440893675339,50,fault,密封失效
2024-01-01 02:20:00,PP_001,5,30.687599880335622,95.18903061112319,34.72406515896972,4.024178669423844,88.2691826522005,1.1681440893675339,50,normal,
2024-01-01 02:25:00,PP_001,5,30.687599880335622,98.44480480010411,34.72406515896972,4.16181865755738,91.28827555309927,1.1681440893675339,50,normal,
2024-01-01 02:30:00,PP_001,5,30.687599880335622,92.25547188678341,34.72406515896972,3.9001605512835504,85.54888148727356,1.1681440893675339,50,normal,
2024-01-01 02:35:00,PP_001,5,30.687599880335622,92.66387367235622,34.72406515896972,3.9174260044928686,85.92759415589484,1.1681440893675339,50,normal,
2024-01-01 02:40:00,PP_001,5,30.687599880335622,98.53213929920068,34.72406515896972,4.165510780758057,91.36926119612032,1.1681440893675339,50,normal,
2024-01-01 02:45:00,PP_001,5,30.687599880335622,93.95763859058927,34.72406515896972,3.9721207645274763,87.12730772733632,1.1681440893675339,50,normal,
2024-01-01 02:50:00,PP_001,5,30.687599880335622,84.29935864203266,34.72406515896972,3.563810648301082,78.1711446966603,1.1681440893675339,50,normal,
2024-01-01 02:55:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,6.801041447320594,131.6284022420986,1.1681440893675339,50,fault,阀门损坏
2024-01-01 03:00:00,PP_001,5,30.687599880335622,97.0628805781115,34.72406515896972,4.103396905164274,90.00681149385385,1.1681440893675339,50,normal,
2024-01-01 03:05:00,PP_001,5,30.687599880335622,102.25079889495905,34.72406515896972,4.322719552903599,94.8175896534226,1.1681440893675339,50,normal,
2024-01-01 03:10:00,PP_001,5,30.687599880335622,95.46834037709347,34.72406515896972,4.035986672879319,88.52818775594713,1.1681440893675339,50,normal,
2024-01-01 03:15:00,PP_001,5,30.687599880335622,89.58355781489071,34.72406515896972,3.7872036323443257,83.0712044930998,1.1681440893675339,50,normal,
2024-01-01 03:20:00,PP_001,5,30.687599880335622,95.78673866620478,34.72406515896972,4.04944716927472,88.82343980922762,1.1681440893675339,50,normal,
2024-01-01 03:25:00,PP_001,5,30.687599880335622,87.58196209959432,34.72406515896972,3.702584861351561,81.21511648952355,1.1681440893675339,50,normal,
2024-01-01 03:30:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,6.801041447320594,131.6284022420986,1.1681440893675339,50,fault,阀门损坏
2024-01-01 03:35:00,PP_001,5,30.687599880335622,93.81100370953716,34.72406515896972,3.965921678805782,86.99133259432284,1.1681440893675339,50,normal,
2024-01-01 03:40:00,PP_001,5,30.687599880335622,96.01605824248311,34.72406515896972,4.059141804690334,89.03608880285937,1.1681440893675339,50,normal,
2024-01-01 03:45:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,6.000918924106406,26.325680448419718,1.1681440893675339,50,fault,堵塞
2024-01-01 03:50:00,PP_001,5,30.687599880335622,94.53173383798328,34.72406515896972,3.9963910174541892,87.65966862991768,1.1681440893675339,50,normal,
2024-01-01 03:55:00,PP_001,5,30.687599880335622,96.49550426618427,34.72406515896972,4.079410699638959,89.48068108798138,1.1681440893675339,50,normal,
2024-01-01 04:00:00,PP_001,5,30.687599880335622,90.63411023228427,34.72406515896972,3.831616424470111,84.04538610437663,1.1681440893675339,50,normal,
2024-01-01 04:05:00,PP_001,5,30.687599880335622,97.65772180820406,34.72406515896972,4.128544208109417,90.55841023218541,1.1681440893675339,50,normal,
2024-01-01 04:10:00,PP_001,5,30.687599880335622,96.4196467319697,34.72406515896972,4.076203772652294,89.41033808206839,1.1681440893675339,50,normal,
2024-01-01 04:15:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,4.000612616070938,78.97704134525915,1.1681440893675339,50,fault,水质问题
2024-01-01 04:20:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,3.20049009285675,87.75226816139906,1.1681440893675339,50,fault,腐蚀
2024-01-01 04:25:00,PP_001,5,30.687599880335622,92.15405004201435,34.72406515896972,3.8958728763097326,85.45483259021717,1.1681440893675339,50,normal,
2024-01-01 04:30:00,PP_001,5,30.687599880335622,100.83797930891211,34.72406515896972,4.26299167874191,93.50747619502573,1.1681440893675339,50,normal,
2024-01-01 04:35:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,6.801041447320594,131.6284022420986,1.1681440893675339,50,fault,阀门损坏
2024-01-01 04:40:00,PP_001,5,30.687599880335622,98.2619645316244,34.72406515896972,4.154088965348057,91.1187270142498,1.1681440893675339,50,normal,
2024-01-01 04:45:00,PP_001,5,30.687599880335622,105.04031325859899,34.72406515896972,4.440648101268284,97.40431788559664,1.1681440893675339,50,normal,
2024-01-01 04:50:00,PP_001,5,30.687599880335622,81.67180082564694,34.72406515896972,3.4527289191407715,75.73459944207856,1.1681440893675339,50,normal,
2024-01-01 04:55:00,PP_001,5,30.687599880335622,94.19843926844084,34.72406515896972,3.9823007710384353,87.35060319404705,1.1681440893675339,50,normal,
2024-01-01 05:00:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,2.8004288312496564,131.6284022420986,1.1681440893675339,50,fault,漏水
2024-01-01 05:05:00,PP_001,5,30.687599880335622,91.59820513212051,34.72406515896972,3.8723741683646895,84.93939530124891,1.1681440893675339,50,normal,
2024-01-01 05:10:00,PP_001,5,30.687599880335622,98.63584227245717,34.72406515896972,4.169894891934054,91.46542539307859,1.1681440893675339,50,normal,
2024-01-01 05:15:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,7.601163970534781,149.1788558743784,1.1681440893675339,50,fault,密封失效
2024-01-01 05:20:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,6.000918924106406,26.325680448419718,1.1681440893675339,50,fault,堵塞
2024-01-01 05:25:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,4.000612616070938,78.97704134525915,1.1681440893675339,50,fault,水质问题
2024-01-01 05:30:00,PP_001,5,30.687599880335622,97.74205132268777,34.72406515896972,4.1321092936156925,90.63660934051906,1.1681440893675339,50,normal,
2024-01-01 05:35:00,PP_001,5,30.687599880335622,93.88259975668316,34.72406515896972,3.968948448633043,87.05772390561293,1.1681440893675339,50,normal,
2024-01-01 05:40:00,PP_001,5,30.687599880335622,91.07080618537312,34.72406515896972,3.8500780321591646,84.45033607181723,1.1681440893675339,50,normal,
2024-01-01 05:45:00,PP_001,5,30.687599880335622,94.63159269440305,34.72406515896972,2.8004288312496564,131.6284022420986,1.1681440893675339,50,fault,漏水
2024-01-01 05:50:00,PP_001,5,30.687599880335622,91.3120353809416,34.72406515896972,3.860276154537517,84.6740289047831,1.1681440893675339,50,normal,
2024-01-01 05:55:00,PP_001,5,30.687599880335622,98.49298120894859,34.72406515896972,4.163855346822905,91.332949736716,1.1681440893675339,50,normal,
2024-01-01 06:00:00,PP_001,5,30.687599880335622,95.16085699743651,34.72406515896972,4.022987611436274,88.24305714344685,1.1681440893675339,50,normal,
2024-01-01 06:05:00,PP_001,5,30.687599880335622,92.93196868629126,34.72406515896972,3.92875989695432,86.1761997735931,1.1681440893675339,50,normal,
2024-01-01 06:10:00,PP_001,5,30.687599880335622,91.65749424300022,34.72406515896972,3.8748806543935883,84.99437433952599,1.1681440893675339,50,normal,
2024-01-01 06:15:00,PP_001,5,30.687599880335622,92.51420410527523,34.72406515896972,3.9110986254299407,85.78880494594775,1.1681440893675339,50,normal,
2024-01-01 06:20:00,PP_001,5,30.687599880335622,95.96604088516968,34.72406515896972,4.057027288121467,88.98970750009649,1.1681440893675339,50,normal,
2024-01-01 06:25:00,PP_001,5,30.687599880335622,95.08785650142768,34.72406515896972,4.019901467612662,88.17536348090469,1.1681440893675339,50,normal,
2024-01-01 06:30:00,PP_001,5,30.687599880335622,97.6613689784787,34.72406515896972,4.128698394623648,90.56179226829892,1.1681440893675339,50,normal,
2024-01-01 06:35:00,PP_001,5,30.687599880335622,96.34869519281706,34.72406515896972,4.073204249822953,89.34454442571206,1.1681440893675339,50,normal,
2024-01-01 06:40:00,PP_001,5,30.687599880335622,88.90853193075556,34.72406515896972,3.758666470585183,82.44525019270245,1.1681440893675339,50,normal,
2024-01-01 06:45:00,PP_001,5,30.687599880335622,95.47029347789135,34.72406515896972,4.036069241495888,88.52999887441277,1.1681440893675339,50,normal,
